key,SSArat,treatments,hemisphere,broad,stimtype,vocZ,PIRZ,vocFR,PIRFR,BL_FR
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&122&3&good,0.0811735432127958,T1,L,1,BOS,2.69110004939293,0.0272062726017765,43.0675728061289,11.68,11.36
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&123&8&good,0.274048181388758,T1,L,1,BOS,0.877802618526507,-0.0697162088622569,6.44256290483267,3.36,3.74
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&127&15&good,0.0763690244895857,T1,L,0,BOS,2.37535930198609,-0.221488509606065,26.5589812027924,5.76,8.1
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&22&3&good,0.0644675673145924,T1,L,0,BOS,2.4566678394796,0.285732610704191,11.7192899281382,3.76,2.06
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&83&1&good,0,T1,L,1,BOS,1.67419556701336,0.248108421752918,5.77963967266243,2.24,1.24
DJPComb_mdy 11 29 18 new idea trial 1_181129_145455_Kilosort&96&3&good,NaN,T1,L,0,BOS,-0.14142135623731,-0.14142135623731,0,0,0.02
DJPComb_mdy 12 4 18 new idea trial 1_181204_182422_Kilosort&106&3&good,2.06292340555386,T1,L,1,BOS,2.18097152463408,-0.163412053041352,8.54225099096887,1.06666666666667,1.4
DJPComb_mdy 12 4 18 new idea trial 1_181204_182422_Kilosort&159&7&good,0.969571837710844,T1,L,0,BOS,2.79525809597547,-0.300710713906319,41.043688527506,12,15.3666666666667
DJPComb_mdy 12 4 18 new idea trial 1_181204_182422_Kilosort&161&15&good,0.707940747935891,T1,L,1,BOS,1.48041818553503,-0.315315925463989,10.3596763052473,2,3.06666666666667
DJPComb_mdy 12 4 18 new idea trial 1_181204_182422_Kilosort&165&1&good,1.01650780011055,T1,L,0,BOS,4.68992005267516,0.0638292890445048,59.5471422407191,14,13.5
DJPComb_mdy 12 4 18 new idea trial 1_181204_182422_Kilosort&170&7&good,Inf,T1,L,1,BOS,1.27311196954007,0.0402843835906159,2.3505082122828,0.933333333333333,0.833333333333333
DJPComb_mdx 11 1 18_181101_221336_Kilosort&69&10&good,0.0833333333333333,T1,R,1,CON,0.0245827980325348,0.387506839795803,3.54111549631758,6.04444444444444,3.44444444444444
DJPComb_mdx 11 1 18_181101_221336_Kilosort&71&9&good,1.66666666666667,T1,R,0,CON,0.130536286929196,0.204071664412133,1.63130039718001,3.11111111111111,1.31111111111111
DJPComb_mdx 11 17 18 habit_181107_204711_Kilosort&100&15&good,1.33333333333333,T1,R,1,CON,0.353452032305888,0.266352369283747,0.835544105872686,1.06666666666667,0.366666666666667
DJPComb_mdx 11 17 18 habit_181107_204711_Kilosort&101&13&good,1,T1,R,0,CON,0.205433629197884,0.257842014815374,0.954907549568784,1.2,0.566666666666667
DJPComb_mdx 11 17 18 habit_181107_204711_Kilosort&108&7&good,NaN,T1,R,1,CON,-0.491596040125088,-0.0964099154385679,0,0.133333333333333,0.2
DJPComb_mdx 11 17 18 habit_181107_204711_Kilosort&27&13&good,1.66666666666667,T1,R,1,CON,0.497673193497411,0.100576060414462,1.55172476804927,1.06666666666667,0.8
DJPComb_mdx 11 17 18 habit_181107_204711_Kilosort&56&13&good,2.25,T1,R,0,CON,0.1944718411317,-0.145491866479466,1.31299788065708,0.666666666666667,0.866666666666667
DJPComb_mdx 11 17 18 habit_181107_204711_Kilosort&87&7&good,0,T1,R,1,CON,-0.505352379390457,-0.819735756490274,0.298408609240245,0.133333333333333,0.9
DJPComb_mdx 11 17 18 habit_181107_204711_Kilosort&93&9&good,0,T1,R,1,CON,-0.205468689673435,-0.0392024354931636,0.059681721848049,0.133333333333333,0.166666666666667
DJPComb_mdx 11 4 18 trial 2 moved_181104_212837_Kilosort&66&10&good,0.102564102564103,T1,R,1,CON,0.168146732419525,-0.0623884706573423,4.79841043658314,3.76,4.12
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&13&9&good,0.533607545616279,T1,L,1,CON,-0.451917718544715,0.11988679198139,2.91615683825139,5.64102564102564,4.71794871794872
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&135&7&good,2.66740282887894,T1,L,0,CON,0.433209033231867,-0.200928511444082,12.0811972199772,8.30769230769231,9.7948717948718
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&138&4&good,0.469079939668175,T1,L,0,CON,1.73870699417415,-0.354998113552939,12.3942768239432,4.1025641025641,6
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&143&8&good,0.379670947771781,T1,L,0,CON,1.17995860688569,0.159344782573823,40.2442337115288,30.4615384615385,27.4102564102564
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&147&9&good,5.08928571428572,T1,L,1,CON,-0.290065746810907,-0.347948934512953,0.363303066556187,0.205128205128205,0.846153846153846
DJPComb_mdy 11 17 18 new idea trial 1_181117_112506_Kilosort&31&10&good,0.42538173728385,T1,L,1,CON,0.276855470394272,-0.0186961445329736,1.47118876280589,0.923076923076923,0.974358974358974
